Date,Price,Open,High,Low,Vol.,Change %
2024-09-06,"2,503.20","2,508.60","2,519.25","2,488.05",836.70K,-0.07%
2024-09-09,"2,516.75","2,495.15","2,520.00","2,488.75",583.60K,0.54%
2024-09-10,"2,535.50","2,529.00","2,547.90","2,514.00",1.52M,0.75%
2024-09-11,"2,526.85","2,547.00","2,561.60","2,519.45",979.94K,-0.34%
2024-09-12,"2,527.85","2,529.90","2,540.00","2,488.00",1.55M,0.04%
2024-09-13,"2,531.40","2,530.00","2,561.00","2,528.25",732.72K,0.14%
2024-09-16,"2,549.60","2,530.00","2,555.60","2,500.00",394.40K,0.72%
2024-09-17,"2,546.85","2,551.15","2,585.30","2,538.70",695.19K,-0.11%
2024-09-18,"2,597.15","2,549.95","2,601.10","2,546.00",1.18M,1.97%
2024-09-19,"2,634.20","2,603.00","2,677.00","2,597.15",2.53M,1.43%
2024-09-20,"2,699.55","2,644.00","2,704.25","2,631.15",2.32M,2.48%
2024-09-23,"2,725.15","2,705.15","2,729.85","2,690.00",1.07M,0.95%
2024-09-24,"2,696.40","2,725.00","2,766.80","2,674.00",1.54M,-1.05%
2024-09-25,"2,697.35","2,685.25","2,704.60","2,659.05",718.96K,0.04%
2024-09-26,"2,755.50","2,707.95","2,762.45","2,707.95",1.16M,2.16%
2024-09-27,"2,745.70","2,750.00","2,778.00","2,731.00",1.10M,-0.36%
2024-09-30,"2,689.95","2,720.00","2,740.00","2,684.80",883.19K,-2.03%
2024-10-01,"2,707.05","2,690.00","2,710.00","2,672.90",552.76K,0.64%
2024-10-03,"2,674.85","2,685.00","2,695.00","2,650.35",812.37K,-1.19%
2024-10-04,"2,598.15","2,663.00","2,678.35","2,590.30",1.03M,-2.87%
2024-10-07,"2,573.85","2,604.95","2,620.00","2,566.90",1.10M,-0.94%
2024-10-08,"2,581.75","2,570.60","2,594.00","2,551.60",1.20M,0.31%
2024-10-09,"2,516.00","2,579.00","2,580.00","2,468.95",2.37M,-2.55%
2024-10-10,"2,512.45","2,529.00","2,531.70","2,506.00",1.03M,-0.14%
2024-10-11,"2,511.80","2,520.00","2,522.00","2,496.10",628.46K,-0.03%
2024-10-14,"2,502.05","2,519.70","2,519.70","2,493.15",670.38K,-0.39%
2024-10-15,"2,484.25","2,502.05","2,502.05","2,472.00",795.15K,-0.71%
2024-10-16,"2,462.25","2,490.00","2,493.05","2,431.45",1.24M,-0.89%
2024-10-17,"2,378.70","2,474.95","2,474.95","2,365.00",2.63M,-3.39%
2024-10-18,"2,350.25","2,380.00","2,383.65","2,326.10",1.64M,-1.20%
2024-10-21,"2,354.65","2,360.00","2,374.00","2,333.00",748.70K,0.19%
2024-10-22,"2,350.25","2,354.50","2,385.00","2,340.05",967.13K,-0.19%
2024-10-23,"2,327.15","2,350.05","2,374.90","2,320.10",707.26K,-0.98%
2024-10-24,"2,258.65","2,339.00","2,340.00","2,216.00",2.96M,-2.94%
2024-10-25,"2,260.70","2,269.00","2,286.50","2,257.00",1.34M,0.09%
2024-10-28,"2,272.05","2,270.95","2,319.00","2,256.05",875.57K,0.50%
2024-10-29,"2,267.40","2,280.00","2,285.80","2,260.75",929.83K,-0.20%
2024-10-30,"2,276.30","2,278.75","2,297.25","2,260.20",893.77K,0.39%
2024-10-31,"2,262.95","2,287.00","2,287.00","2,260.00",659.77K,-0.59%
2024-11-01,"2,282.30","2,292.90","2,292.95","2,268.35",121.61K,0.86%
2024-11-04,"2,246.20","2,283.00","2,287.00","2,230.90",963.16K,-1.58%
2024-11-05,"2,262.45","2,256.00","2,267.90","2,236.30",725.93K,0.72%
2024-11-06,"2,275.60","2,268.00","2,279.70","2,258.05",806.97K,0.58%
2024-11-07,"2,262.85","2,273.00","2,284.85","2,241.70",891.96K,-0.56%
2024-11-08,"2,295.65","2,270.00","2,298.00","2,258.80",835.00K,1.45%
2024-11-11,"2,279.05","2,280.00","2,294.85","2,254.20",773.60K,-0.72%
2024-11-12,"2,256.20","2,290.45","2,290.45","2,241.00",1.11M,-1.00%
2024-11-13,"2,235.25","2,241.25","2,251.95","2,222.00",763.39K,-0.93%
2024-11-14,"2,182.80","2,239.05","2,244.95","2,178.40",1.16M,-2.35%
2024-11-18,"2,213.20","2,190.70","2,218.95","2,168.70",691.67K,1.39%
2024-11-19,"2,214.15","2,225.00","2,243.65","2,203.90",806.02K,0.04%
2024-11-21,"2,211.20","2,205.55","2,250.00","2,187.00",827.88K,-0.13%
2024-11-22,"2,247.30","2,214.20","2,252.85","2,204.20",771.96K,1.63%
2024-11-25,"2,256.95","2,258.55","2,283.65","2,246.25",2.03M,0.43%
2024-11-26,"2,265.25","2,270.00","2,287.95","2,250.50",317.12K,0.37%
2024-11-27,"2,273.95","2,276.60","2,276.80","2,250.45",437.36K,0.38%
2024-11-28,"2,236.25","2,274.05","2,289.50","2,228.00",1.25M,-1.66%
2024-11-29,"2,234.65","2,227.00","2,263.00","2,227.00",1.35M,-0.07%
2024-12-02,"2,251.85","2,242.80","2,257.00","2,223.10",468.27K,0.77%
2024-12-03,"2,261.70","2,262.00","2,266.85","2,250.00",766.23K,0.44%
2024-12-04,"2,257.80","2,261.00","2,275.00","2,241.45",968.87K,-0.17%
2024-12-05,"2,265.50","2,257.80","2,277.00","2,221.00",1.19M,0.34%
2024-12-06,"2,267.80","2,266.45","2,291.95","2,255.10",645.60K,0.10%
2024-12-09,"2,228.85","2,270.00","2,276.60","2,213.65",969.85K,-1.72%
2024-12-10,"2,214.45","2,229.00","2,240.00","2,210.00",915.30K,-0.65%
2024-12-11,"2,241.05","2,225.00","2,254.00","2,223.00",734.86K,1.20%
2024-12-12,"2,224.05","2,249.95","2,254.00","2,215.10",965.61K,-0.76%
2024-12-13,"2,253.50","2,225.00","2,257.85","2,208.25",554.66K,1.32%
2024-12-16,"2,238.75","2,253.50","2,257.50","2,228.55",665.69K,-0.65%
2024-12-17,"2,202.95","2,226.00","2,233.95","2,200.00",1.50M,-1.60%
2024-12-18,"2,188.05","2,202.95","2,213.95","2,180.50",966.17K,-0.68%
2024-12-19,"2,160.40","2,185.00","2,194.25","2,147.40",1.55M,-1.26%
2024-12-20,"2,163.50","2,160.00","2,175.00","2,145.40",1.65M,0.14%
2024-12-23,"2,151.60","2,170.00","2,180.00","2,147.70",438.72K,-0.55%
2024-12-24,"2,166.70","2,151.70","2,175.00","2,151.70",322.57K,0.70%
2024-12-26,"2,149.90","2,158.20","2,176.00","2,146.40",523.93K,-0.78%
2024-12-27,"2,165.60","2,159.00","2,169.05","2,151.00",462.67K,0.73%
2024-12-30,"2,159.90","2,174.00","2,177.00","2,149.00",1.24M,-0.26%
2024-12-31,"2,170.05","2,155.00","2,174.55","2,147.75",635.56K,0.47%
2025-01-01,"2,169.25","2,170.00","2,179.25","2,157.30",454.29K,-0.04%
