Date,NAV,fund_name
2021-06-17,10.8848,sbi
2021-06-16,10.8711,sbi
2021-06-15,10.8863,sbi
2021-06-14,10.8977,sbi
2021-06-11,10.8645,sbi
2021-06-10,10.8243,sbi
2021-06-09,10.8131,sbi
2021-06-08,10.8277,sbi
2021-06-07,10.8186,sbi
2021-06-04,10.8668,sbi
2021-06-03,10.8001,sbi
2021-06-02,10.8634,sbi
2021-06-01,10.7618,sbi
2021-05-28,10.7219,sbi
2021-05-27,10.7189,sbi
2021-05-26,10.7165,sbi
2021-05-25,10.6854,sbi
2021-05-21,10.6231,sbi
2021-05-20,10.6457,sbi
2021-05-19,10.5321,sbi
2021-05-18,10.5696,sbi
2021-05-17,10.6955,sbi
2021-05-14,10.6974,sbi
2021-05-12,10.4091,sbi
2021-05-11,10.6282,sbi
2021-05-10,10.6945,sbi
2021-05-07,10.8844,sbi
2021-05-06,10.827,sbi
2021-05-05,10.752,sbi
2021-05-04,10.7217,sbi
2021-05-03,10.8048,sbi
2021-04-30,10.7691,sbi
2021-04-29,10.8876,sbi
2021-04-28,10.8817,sbi
2021-04-27,10.8814,sbi
2021-04-26,10.8689,sbi
2021-04-23,10.8452,sbi
2021-04-22,10.6928,sbi
2021-04-20,10.6522,sbi
2021-04-19,10.8034,sbi
2021-04-16,10.8205,sbi
2021-04-15,10.8651,sbi
2021-04-13,10.7206,sbi
2021-04-12,10.7124,sbi
2021-04-09,10.7051,sbi
2021-04-08,10.5595,sbi
2021-04-07,10.481,sbi
2021-04-06,10.3511,sbi
2021-04-01,10.2637,sbi
2021-03-31,10.1345,sbi
2021-03-30,10.0341,sbi
