Date,NAV,fund_name
2014-02-24,10.6101,Tata
2014-02-21,10.6253,Tata
2014-02-20,10.6222,Tata
2014-02-18,10.6174,Tata
2014-02-17,10.6094,Tata
2014-02-14,10.604,Tata
2014-02-13,10.5948,Tata
2014-02-12,10.6035,Tata
2014-02-11,10.6187,Tata
2014-02-10,10.6396,Tata
2014-02-07,10.6272,Tata
2014-02-06,10.6287,Tata
2014-02-05,10.6263,Tata
2014-02-04,10.6238,Tata
2014-02-03,10.6067,Tata
2014-01-31,10.5997,Tata
2014-01-30,10.5855,Tata
2014-01-29,10.6041,Tata
2014-01-28,10.6127,Tata
2014-01-27,10.6247,Tata
2014-01-24,10.6313,Tata
2014-01-23,10.6549,Tata
2014-01-22,10.6724,Tata
2014-01-21,10.6936,Tata
2014-01-20,10.6975,Tata
2014-01-17,10.6474,Tata
2014-01-16,10.6452,Tata
2014-01-15,10.6316,Tata
2014-01-13,10.6005,Tata
2014-01-10,10.5743,Tata
2014-01-09,10.5607,Tata
2014-01-08,10.5539,Tata
2014-01-07,10.557,Tata
2014-01-06,10.5562,Tata
2014-01-03,10.5367,Tata
2014-01-02,10.5335,Tata
2014-01-01,10.5281,Tata
2013-12-31,10.5298,Tata
2013-12-30,10.5198,Tata
2013-12-27,10.4904,Tata
2013-12-26,10.5092,Tata
2013-12-24,10.5054,Tata
2013-12-23,10.5168,Tata
2013-12-20,10.5288,Tata
2013-12-19,10.5352,Tata
2013-12-18,10.5167,Tata
2013-12-17,10.6724,Tata
2013-12-16,10.6797,Tata
2013-12-13,10.6678,Tata
2013-12-12,10.6892,Tata
2013-12-11,10.6854,Tata
2013-12-10,10.6837,Tata
2013-12-09,10.6688,Tata
2013-12-06,10.6912,Tata
2013-12-05,10.7051,Tata
2013-12-04,10.7006,Tata
2013-12-03,10.6997,Tata
2013-12-02,10.699,Tata
2013-11-29,10.6856,Tata
2013-11-28,10.6868,Tata
2013-11-27,10.6879,Tata
2013-11-26,10.6698,Tata
2013-11-25,10.6509,Tata
2013-11-22,10.6353,Tata
2013-11-21,10.636,Tata
2013-11-20,10.6471,Tata
2013-11-19,10.6537,Tata
2013-11-18,10.6286,Tata
2013-11-14,10.6135,Tata
2013-11-13,10.6264,Tata
2013-11-12,10.5936,Tata
2013-11-11,10.6142,Tata
2013-11-08,10.6161,Tata
2013-11-07,10.637,Tata
2013-11-06,10.6507,Tata
2013-11-05,10.6698,Tata
2013-11-01,10.6661,Tata
2013-10-31,10.679,Tata
2013-10-30,10.6855,Tata
2013-10-29,10.6856,Tata
2013-10-28,10.6507,Tata
2013-10-25,10.6623,Tata
2013-10-24,10.6563,Tata
2013-10-23,10.6447,Tata
2013-10-22,10.6467,Tata
2013-10-21,10.6485,Tata
2013-10-18,10.6515,Tata
2013-10-17,10.636,Tata
2013-10-15,10.614,Tata
2013-10-14,10.6401,Tata
2013-10-11,10.6597,Tata
2013-10-10,10.6731,Tata
2013-10-09,10.669,Tata
2013-10-08,10.6679,Tata
2013-10-07,10.5979,Tata
2013-10-04,10.599,Tata
2013-10-03,10.5698,Tata
2013-10-01,10.5276,Tata
2013-09-30,10.5178,Tata
2013-09-27,10.5161,Tata
2013-09-26,10.5089,Tata
2013-09-25,10.4883,Tata
2013-09-24,10.4742,Tata
2013-09-23,10.6843,Tata
2013-09-20,10.7389,Tata
2013-09-19,10.8129,Tata
2013-09-18,10.7504,Tata
2013-09-17,10.722,Tata
2013-09-16,10.7161,Tata
2013-09-13,10.6929,Tata
2013-09-12,10.6916,Tata
2013-09-11,10.7004,Tata
2013-09-10,10.6919,Tata
2013-09-06,10.6511,Tata
2013-09-05,10.7034,Tata
2013-09-04,10.6601,Tata
2013-09-03,10.6064,Tata
2013-09-02,10.6428,Tata
2013-08-30,10.5552,Tata
2013-08-29,10.507,Tata
2013-08-28,10.4357,Tata
2013-08-27,10.5191,Tata
2013-08-26,10.6566,Tata
2013-08-23,10.665,Tata
2013-08-22,10.6826,Tata
2013-08-21,10.6107,Tata
2013-08-20,10.3878,Tata
2013-08-19,10.2774,Tata
2013-08-16,10.395,Tata
2013-08-14,10.4725,Tata
2013-08-13,10.5003,Tata
2013-08-12,10.5526,Tata
2013-08-08,10.6068,Tata
2013-08-07,10.5893,Tata
2013-08-06,10.5805,Tata
2013-08-05,10.5916,Tata
2013-08-02,10.5632,Tata
2013-08-01,10.5995,Tata
2013-07-31,10.5606,Tata
2013-07-30,10.5665,Tata
2013-07-29,10.6028,Tata
2013-07-26,10.5997,Tata
2013-07-25,10.5758,Tata
2013-07-24,10.52,Tata
2013-07-23,10.6157,Tata
2013-07-22,10.6534,Tata
2013-07-19,10.6993,Tata
2013-07-18,10.6925,Tata
2013-07-17,10.6348,Tata
2013-07-16,10.6245,Tata
2013-07-15,10.8871,Tata
2013-07-12,10.8969,Tata
2013-07-11,10.9213,Tata
2013-07-10,10.8896,Tata
2013-07-09,10.879,Tata
2013-07-08,10.8647,Tata
2013-07-05,10.894,Tata
2013-07-04,10.9094,Tata
2013-07-03,10.8719,Tata
2013-07-02,10.9002,Tata
2013-06-28,10.9058,Tata
2013-06-27,10.8399,Tata
2013-06-26,10.8314,Tata
2013-06-25,10.8734,Tata
2013-06-24,10.8755,Tata
2013-06-21,10.9114,Tata
2013-06-20,11.1153,Tata
2013-06-19,11.1849,Tata
2013-06-18,11.1831,Tata
2013-06-17,11.187,Tata
2013-06-14,11.1511,Tata
2013-06-13,11.1424,Tata
2013-06-12,11.1508,Tata
2013-06-11,11.1509,Tata
2013-06-10,11.177,Tata
2013-06-07,11.1993,Tata
2013-06-06,11.2121,Tata
2013-06-05,11.213,Tata
2013-06-04,11.2161,Tata
2013-06-03,11.1823,Tata
2013-05-31,11.1749,Tata
2013-05-30,11.189,Tata
2013-05-29,11.203,Tata
2013-05-28,11.2274,Tata
2013-05-27,11.2306,Tata
2013-05-24,11.2236,Tata
2013-05-23,11.2032,Tata
2013-05-22,11.211,Tata
2013-05-21,11.2166,Tata
2013-05-20,11.2091,Tata
2013-05-17,11.1825,Tata
2013-05-16,11.179,Tata
2013-05-15,11.1508,Tata
2013-05-14,11.1151,Tata
2013-05-13,11.0413,Tata
2013-05-10,11.029,Tata
2013-05-09,11.0198,Tata
2013-05-08,10.966,Tata
2013-05-07,10.9345,Tata
2013-05-06,10.9226,Tata
2013-05-03,10.9136,Tata
2013-05-02,10.9215,Tata
2013-04-30,10.9046,Tata
2013-04-29,10.8851,Tata
2013-04-26,10.8832,Tata
2013-04-25,10.8683,Tata
2013-04-23,10.8799,Tata
2013-04-22,10.8651,Tata
2013-04-18,10.8425,Tata
2013-04-17,10.8252,Tata
2013-04-16,10.8061,Tata
2013-04-15,10.7922,Tata
2013-04-12,10.7652,Tata
2013-04-10,10.7439,Tata
2013-04-09,10.7421,Tata
2013-04-08,10.7318,Tata
2013-04-05,10.7122,Tata
2013-04-04,10.7045,Tata
2013-04-03,10.6998,Tata
2013-04-02,10.6912,Tata
2013-03-28,10.6751,Tata
2013-03-26,10.6644,Tata
2013-03-25,10.663,Tata
2013-03-22,10.655,Tata
2013-03-21,10.6556,Tata
2013-03-20,10.6533,Tata
2013-03-19,10.6576,Tata
2013-03-18,10.8554,Tata
2013-03-15,10.849,Tata
2013-03-14,10.8457,Tata
2013-03-13,10.8301,Tata
2013-03-12,10.832,Tata
2013-03-11,10.8454,Tata
2013-03-08,10.8406,Tata
2013-03-07,10.8314,Tata
2013-03-06,10.8298,Tata
2013-03-05,10.8207,Tata
2013-03-04,10.8138,Tata
2013-03-01,10.7971,Tata
2013-02-28,10.8046,Tata
2013-02-27,10.8399,Tata
2013-02-26,10.8315,Tata
2013-02-25,10.8392,Tata
2013-02-22,10.8344,Tata
2013-02-21,10.8269,Tata
2013-02-20,10.8313,Tata
2013-02-18,10.8098,Tata
2013-02-15,10.8023,Tata
2013-02-14,10.8091,Tata
2013-02-13,10.7939,Tata
2013-02-12,10.7781,Tata
2013-02-11,10.7832,Tata
2013-02-08,10.7853,Tata
2013-02-07,10.7651,Tata
2013-02-06,10.7434,Tata
2013-02-05,10.7316,Tata
2013-02-04,10.7219,Tata
2013-02-01,10.7326,Tata
2013-01-31,10.7288,Tata
2013-01-30,10.7403,Tata
2013-01-29,10.7616,Tata
2013-01-28,10.7532,Tata
2013-01-24,10.7337,Tata
2013-01-23,10.7409,Tata
2013-01-22,10.7519,Tata
2013-01-21,10.7452,Tata
2013-01-18,10.7415,Tata
2013-01-17,10.7522,Tata
2013-01-16,10.7276,Tata
2013-01-15,10.7576,Tata
2013-01-14,10.7718,Tata
2013-01-11,10.7241,Tata
2013-01-10,10.7136,Tata
2013-01-09,10.6993,Tata
2013-01-08,10.6923,Tata
2013-01-07,10.69,Tata
2013-01-04,10.6663,Tata
2013-01-03,10.6418,Tata
2013-01-02,10.619,Tata
2013-01-01,10.6134,Tata
2012-12-31,10.5733,Tata
2012-12-28,10.5413,Tata
2012-12-27,10.5348,Tata
2012-12-26,10.5292,Tata
2012-12-24,10.5175,Tata
2012-12-21,10.5068,Tata
2012-12-20,10.7064,Tata
2012-12-19,10.7044,Tata
2012-12-18,10.7042,Tata
2012-12-17,10.7023,Tata
2012-12-14,10.6906,Tata
2012-12-13,10.6826,Tata
2012-12-12,10.6798,Tata
2012-12-11,10.6809,Tata
2012-12-10,10.6796,Tata
2012-12-07,10.6743,Tata
2012-12-06,10.6704,Tata
2012-12-05,10.6701,Tata
2012-12-04,10.6679,Tata
2012-12-03,10.664,Tata
2012-11-30,10.6571,Tata
2012-11-29,10.6491,Tata
2012-11-27,10.6424,Tata
2012-11-26,10.6367,Tata
2012-11-23,10.6254,Tata
2012-11-22,10.6285,Tata
2012-11-21,10.632,Tata
2012-11-20,10.6332,Tata
2012-11-19,10.6337,Tata
2012-11-16,10.6269,Tata
2012-11-15,10.6222,Tata
2012-11-12,10.6135,Tata
2012-11-09,10.6061,Tata
2012-11-08,10.6051,Tata
2012-11-07,10.6011,Tata
2012-11-06,10.5977,Tata
2012-11-05,10.596,Tata
2012-11-02,10.5919,Tata
2012-11-01,10.5888,Tata
2012-10-31,10.5903,Tata
2012-10-30,10.6095,Tata
2012-10-29,10.6119,Tata
2012-10-25,10.6019,Tata
2012-10-23,10.5996,Tata
2012-10-22,10.6072,Tata
2012-10-19,10.607,Tata
2012-10-18,10.6089,Tata
2012-10-17,10.6108,Tata
2012-10-16,10.6049,Tata
2012-10-15,10.5994,Tata
2012-10-12,10.588,Tata
2012-10-11,10.584,Tata
2012-10-10,10.5766,Tata
2012-10-09,10.5761,Tata
2012-10-08,10.5676,Tata
2012-10-05,10.5634,Tata
2012-10-04,10.565,Tata
2012-10-03,10.5531,Tata
2012-10-01,10.5466,Tata
2012-09-28,10.5358,Tata
2012-09-27,10.5265,Tata
2012-09-26,10.5163,Tata
2012-09-25,10.5048,Tata
2012-09-24,10.4989,Tata
2012-09-21,10.4844,Tata
2012-09-20,10.4763,Tata
2012-09-18,10.6659,Tata
2012-09-17,10.6595,Tata
2012-09-14,10.6428,Tata
2012-09-13,10.6353,Tata
2012-09-12,10.6317,Tata
2012-09-11,10.6307,Tata
2012-09-10,10.6247,Tata
2012-09-07,10.6172,Tata
2012-09-06,10.6168,Tata
2012-09-05,10.6089,Tata
2012-09-04,10.6049,Tata
2012-09-03,10.5992,Tata
2012-08-31,10.5909,Tata
2012-08-30,10.5898,Tata
2012-08-29,10.5846,Tata
2012-08-28,10.5823,Tata
2012-08-27,10.5805,Tata
2012-08-24,10.5752,Tata
2012-08-23,10.5743,Tata
2012-08-22,10.571,Tata
2012-08-21,10.5681,Tata
2012-08-17,10.5578,Tata
2012-08-16,10.555,Tata
2012-08-14,10.5512,Tata
2012-08-13,10.5507,Tata
2012-08-10,10.546,Tata
2012-08-09,10.5491,Tata
2012-08-08,10.5471,Tata
2012-08-07,10.5433,Tata
2012-08-06,10.5342,Tata
2012-08-03,10.5274,Tata
2012-08-02,10.5175,Tata
2012-08-01,10.509,Tata
2012-07-31,10.5079,Tata
2012-07-30,10.5089,Tata
2012-07-27,10.5083,Tata
2012-07-26,10.507,Tata
2012-07-25,10.5015,Tata
2012-07-24,10.4999,Tata
2012-07-23,10.4958,Tata
2012-07-20,10.4866,Tata
2012-07-19,10.4763,Tata
2012-07-18,10.4724,Tata
2012-07-17,10.4637,Tata
2012-07-16,10.4621,Tata
2012-07-13,10.4524,Tata
2012-07-12,10.4472,Tata
2012-07-11,10.4413,Tata
2012-07-10,10.4398,Tata
2012-07-09,10.4398,Tata
2012-07-06,10.431,Tata
2012-07-05,10.425,Tata
2012-07-04,10.4233,Tata
2012-07-03,10.4157,Tata
2012-06-29,10.4091,Tata
2012-06-28,10.406,Tata
2012-06-27,10.4035,Tata
2012-06-26,10.402,Tata
2012-06-25,10.3996,Tata
2012-06-22,10.3942,Tata
2012-06-21,10.3918,Tata
2012-06-20,10.3647,Tata
2012-06-19,10.3791,Tata
2012-06-18,10.5688,Tata
2012-06-15,10.5767,Tata
2012-06-14,10.5743,Tata
2012-06-13,10.5762,Tata
2012-06-12,10.5653,Tata
2012-06-11,10.5592,Tata
2012-06-08,10.5536,Tata
2012-06-07,10.5438,Tata
2012-06-06,10.5346,Tata
2012-06-05,10.533,Tata
2012-06-04,10.5295,Tata
2012-06-01,10.5189,Tata
2012-05-31,10.5152,Tata
2012-05-30,10.506,Tata
2012-05-29,10.5019,Tata
2012-05-28,10.5009,Tata
2012-05-25,10.4914,Tata
2012-05-24,10.491,Tata
2012-05-23,10.4858,Tata
2012-05-22,10.483,Tata
2012-05-21,10.4822,Tata
2012-05-18,10.4779,Tata
2012-05-17,10.4774,Tata
2012-05-16,10.4738,Tata
2012-05-15,10.4698,Tata
2012-05-14,10.4667,Tata
2012-05-11,10.4595,Tata
2012-05-10,10.4607,Tata
2012-05-09,10.4626,Tata
2012-05-08,10.4619,Tata
2012-05-07,10.4596,Tata
2012-05-04,10.447,Tata
2012-05-03,10.4448,Tata
2012-05-02,10.446,Tata
2012-04-30,10.4426,Tata
2012-04-27,10.436,Tata
2012-04-26,10.4319,Tata
2012-04-25,10.4283,Tata
2012-04-24,10.4308,Tata
2012-04-23,10.429,Tata
2012-04-20,10.4321,Tata
2012-04-19,10.4319,Tata
2012-04-18,10.4352,Tata
2012-04-17,10.423,Tata
2012-04-16,10.4087,Tata
2012-04-13,10.3988,Tata
2012-04-12,10.3934,Tata
2012-04-11,10.3788,Tata
2012-04-10,10.3779,Tata
2012-04-09,10.3698,Tata
2012-04-04,10.3556,Tata
2012-04-03,10.3467,Tata
2012-03-30,10.3225,Tata
2012-03-29,10.3265,Tata
2012-03-28,10.326,Tata
2012-03-27,10.3137,Tata
2012-03-26,10.3024,Tata
2012-03-22,10.2712,Tata
2012-03-21,10.2842,Tata
2012-03-20,10.2819,Tata
2012-03-19,10.4637,Tata
2012-03-16,10.4586,Tata
2012-03-15,10.4581,Tata
2012-03-14,10.4614,Tata
2012-03-13,10.4532,Tata
2012-03-12,10.4541,Tata
2012-03-09,10.4461,Tata
2012-03-07,10.4495,Tata
2012-03-06,10.4563,Tata
2012-03-05,10.4565,Tata
2012-03-02,10.4536,Tata
2012-03-01,10.4522,Tata
2012-02-29,10.458,Tata
2012-02-28,10.4614,Tata
2012-02-27,10.4631,Tata
2012-02-24,10.4582,Tata
2012-02-23,10.4621,Tata
2012-02-22,10.4541,Tata
2012-02-21,10.4529,Tata
2012-02-17,10.4488,Tata
2012-02-15,10.4465,Tata
2012-02-14,10.4451,Tata
2012-02-13,10.4356,Tata
2012-02-10,10.4324,Tata
2012-02-09,10.4114,Tata
2012-02-08,10.4166,Tata
2012-02-07,10.4252,Tata
2012-02-06,10.4252,Tata
2012-02-03,10.425,Tata
2012-02-02,10.4291,Tata
2012-02-01,10.4243,Tata
2012-01-31,10.38,Tata
2012-01-30,10.3726,Tata
2012-01-27,10.3518,Tata
2012-01-25,10.3567,Tata
2012-01-24,10.3435,Tata
2012-01-23,10.3994,Tata
2012-01-20,10.394,Tata
2012-01-19,10.3933,Tata
2012-01-18,10.3896,Tata
2012-01-17,10.3824,Tata
2012-01-16,10.3802,Tata
2012-01-13,10.3791,Tata
2012-01-12,10.37,Tata
2012-01-11,10.3646,Tata
2012-01-10,10.3701,Tata
2012-01-09,10.3626,Tata
2012-01-06,10.3448,Tata
2012-01-05,10.3367,Tata
2012-01-04,10.3282,Tata
2012-01-03,10.3331,Tata
2012-01-02,10.319,Tata
2011-12-30,10.302,Tata
2011-12-29,10.3045,Tata
2011-12-28,10.3038,Tata
2011-12-27,10.2909,Tata
2011-12-26,10.3033,Tata
2011-12-23,10.3267,Tata
2011-12-22,10.3348,Tata
2011-12-21,10.3348,Tata
2011-12-20,10.5264,Tata
2011-12-19,10.5095,Tata
2011-12-16,10.4766,Tata
2011-12-15,10.4503,Tata
2011-12-14,10.4463,Tata
2011-12-13,10.4622,Tata
2011-12-12,10.4397,Tata
2011-12-09,10.4228,Tata
2011-12-08,10.4199,Tata
2011-12-07,10.3974,Tata
2011-12-05,10.3945,Tata
2011-12-02,10.3526,Tata
2011-12-01,10.3306,Tata
2011-11-30,10.3217,Tata
2011-11-29,10.3054,Tata
2011-11-28,10.3,Tata
2011-11-25,10.298,Tata
2011-11-24,10.2897,Tata
2011-11-23,10.2804,Tata
2011-11-22,10.274,Tata
2011-11-21,10.2739,Tata
2011-11-18,10.2698,Tata
2011-11-17,10.2676,Tata
2011-11-16,10.2476,Tata
2011-11-15,10.2431,Tata
2011-11-14,10.2335,Tata
2011-11-11,10.2295,Tata
2011-11-09,10.2292,Tata
2011-11-08,10.2434,Tata
2011-11-04,10.2404,Tata
2011-11-03,10.2378,Tata
2011-11-02,10.2342,Tata
2011-11-01,10.2306,Tata
2011-10-31,10.2364,Tata
2011-10-28,10.2352,Tata
2011-10-25,10.2413,Tata
2011-10-24,10.2232,Tata
2011-10-21,10.2173,Tata
2011-10-20,10.2277,Tata
2011-10-19,10.2194,Tata
2011-10-18,10.2204,Tata
2011-10-17,10.2148,Tata
2011-10-14,10.2077,Tata
2011-10-13,10.2135,Tata
2011-10-12,10.2106,Tata
2011-10-11,10.2095,Tata
2011-10-10,10.2046,Tata
2011-10-07,10.2258,Tata
2011-10-05,10.2357,Tata
2011-10-04,10.2384,Tata
2011-10-03,10.2379,Tata
2011-09-29,10.2581,Tata
2011-09-28,10.2867,Tata
2011-09-27,10.2888,Tata
2011-09-26,10.2966,Tata
2011-09-23,10.2923,Tata
2011-09-22,10.2918,Tata
2011-09-21,10.2808,Tata
2011-09-20,10.2774,Tata
2011-09-19,10.4791,Tata
2011-09-16,10.458,Tata
2011-09-15,10.4795,Tata
2011-09-14,10.4661,Tata
2011-09-13,10.4761,Tata
2011-09-12,10.4821,Tata
2011-09-09,10.4703,Tata
2011-09-08,10.4713,Tata
2011-09-07,10.4693,Tata
2011-09-06,10.4716,Tata
2011-09-05,10.4733,Tata
2011-09-02,10.45,Tata
2011-08-30,10.4526,Tata
2011-08-29,10.4527,Tata
2011-08-26,10.4504,Tata
2011-08-25,10.4636,Tata
2011-08-24,10.4664,Tata
2011-08-23,10.4562,Tata
2011-08-22,10.4543,Tata
2011-08-18,10.4378,Tata
2011-08-17,10.4232,Tata
2011-08-16,10.4301,Tata
2011-08-12,10.429,Tata
2011-08-11,10.444,Tata
2011-08-10,10.4456,Tata
2011-08-09,10.438,Tata
2011-08-08,10.4179,Tata
2011-08-05,10.3967,Tata
2011-08-04,10.3827,Tata
2011-08-03,10.3805,Tata
2011-08-02,10.3735,Tata
2011-08-01,10.3718,Tata
2011-07-29,10.3651,Tata
2011-07-28,10.3665,Tata
2011-07-27,10.3579,Tata
2011-07-26,10.3715,Tata
2011-07-25,10.3955,Tata
2011-07-22,10.3789,Tata
2011-07-21,10.3777,Tata
2011-07-20,10.3782,Tata
2011-07-19,10.3762,Tata
2011-07-18,10.3739,Tata
2011-07-15,10.3673,Tata
2011-07-14,10.3587,Tata
2011-07-13,10.3508,Tata
2011-07-12,10.3451,Tata
2011-07-11,10.3402,Tata
2011-07-08,10.3334,Tata
2011-07-07,10.3319,Tata
2011-07-06,10.3296,Tata
2011-07-05,10.3285,Tata
2011-07-04,10.3247,Tata
2011-06-30,10.3207,Tata
2011-06-29,10.3172,Tata
2011-06-28,10.3132,Tata
2011-06-27,10.3089,Tata
2011-06-24,10.3001,Tata
2011-06-23,10.2985,Tata
2011-06-22,10.2976,Tata
2011-06-21,10.2996,Tata
2011-06-20,10.5016,Tata
2011-06-17,10.4909,Tata
2011-06-16,10.4866,Tata
2011-06-15,10.4752,Tata
2011-06-14,10.4751,Tata
2011-06-13,10.4734,Tata
2011-06-10,10.4639,Tata
2011-06-09,10.4599,Tata
2011-06-08,10.4544,Tata
2011-06-07,10.4522,Tata
2011-06-06,10.4494,Tata
2011-06-03,10.442,Tata
2011-06-02,10.4398,Tata
2011-06-01,10.4304,Tata
2011-05-31,10.4285,Tata
2011-05-30,10.4264,Tata
2011-05-27,10.4233,Tata
2011-05-26,10.4263,Tata
2011-05-25,10.4247,Tata
2011-05-24,10.4241,Tata
2011-05-23,10.4238,Tata
2011-05-20,10.4187,Tata
2011-05-19,10.4179,Tata
2011-05-18,10.4159,Tata
2011-05-16,10.4119,Tata
2011-05-13,10.4061,Tata
2011-05-12,10.4036,Tata
2011-05-11,10.4014,Tata
2011-05-10,10.4008,Tata
2011-05-09,10.399,Tata
2011-05-06,10.3932,Tata
2011-05-05,10.3905,Tata
2011-05-04,10.395,Tata
2011-05-03,10.3954,Tata
2011-05-02,10.4054,Tata
2011-04-29,10.4007,Tata
2011-04-28,10.4009,Tata
2011-04-27,10.3995,Tata
2011-04-26,10.3982,Tata
2011-04-25,10.3963,Tata
2011-04-21,10.3907,Tata
2011-04-20,10.3927,Tata
2011-04-19,10.395,Tata
2011-04-18,10.3953,Tata
2011-04-15,10.3944,Tata
2011-04-13,10.3935,Tata
2011-04-11,10.3875,Tata
2011-04-08,10.3829,Tata
2011-04-07,10.3808,Tata
2011-04-06,10.3703,Tata
2011-04-05,10.3675,Tata
2011-03-31,10.3552,Tata
2011-03-30,10.3118,Tata
2011-03-29,10.3091,Tata
2011-03-28,10.3,Tata
2011-03-25,10.2845,Tata
2011-03-24,10.2814,Tata
2011-03-23,10.2784,Tata
2011-03-22,10.2774,Tata
2011-03-21,10.2796,Tata
2011-03-18,10.3487,Tata
2011-03-17,10.348,Tata
2011-03-16,10.3457,Tata
2011-03-15,10.343,Tata
2011-03-14,10.3393,Tata
2011-03-11,10.3348,Tata
2011-03-10,10.3308,Tata
2011-03-09,10.3275,Tata
2011-03-08,10.3224,Tata
2011-03-07,10.3194,Tata
2011-03-04,10.3129,Tata
2011-03-03,10.3097,Tata
2011-03-01,10.3067,Tata
2011-02-28,10.3043,Tata
2011-02-25,10.295,Tata
2011-02-24,10.2931,Tata
2011-02-23,10.293,Tata
2011-02-22,10.2931,Tata
2011-02-21,10.2898,Tata
2011-02-18,10.2814,Tata
2011-02-17,10.284,Tata
2011-02-15,10.2785,Tata
2011-02-14,10.2786,Tata
2011-02-11,10.2706,Tata
2011-02-10,10.2684,Tata
2011-02-09,10.265,Tata
2011-02-08,10.2635,Tata
2011-02-07,10.2589,Tata
2011-02-04,10.2583,Tata
2011-02-03,10.2577,Tata
2011-02-02,10.2553,Tata
2011-02-01,10.2568,Tata
2011-01-31,10.2605,Tata
2011-01-28,10.2628,Tata
2011-01-27,10.2578,Tata
2011-01-25,10.2553,Tata
2011-01-24,10.2518,Tata
2011-01-21,10.2458,Tata
2011-01-20,10.2457,Tata
2011-01-19,10.2465,Tata
2011-01-18,10.2492,Tata
2011-01-17,10.2464,Tata
2011-01-14,10.2484,Tata
2011-01-13,10.2502,Tata
2011-01-12,10.2567,Tata
2011-01-11,10.2555,Tata
2011-01-10,10.2636,Tata
2011-01-07,10.2636,Tata
2011-01-06,10.2678,Tata
2011-01-05,10.2811,Tata
2011-01-04,10.2728,Tata
2011-01-03,10.2807,Tata
2010-12-31,10.2841,Tata
2010-12-30,10.28,Tata
2010-12-29,10.281,Tata
2010-12-28,10.2799,Tata
2010-12-27,10.2791,Tata
2010-12-24,10.2728,Tata
2010-12-23,10.2688,Tata
2010-12-22,10.2657,Tata
2010-12-21,10.2666,Tata
2010-12-20,10.3197,Tata
2010-12-16,10.3191,Tata
2010-12-15,10.3076,Tata
2010-12-14,10.3059,Tata
2010-12-13,10.301,Tata
2010-12-10,10.2979,Tata
2010-12-09,10.2898,Tata
2010-12-08,10.2923,Tata
2010-12-07,10.2976,Tata
2010-12-06,10.2845,Tata
2010-12-03,10.3003,Tata
2010-12-02,10.3157,Tata
2010-12-01,10.3123,Tata
2010-11-30,10.3197,Tata
2010-11-29,10.3227,Tata
2010-11-26,10.325,Tata
2010-11-25,10.3231,Tata
2010-11-24,10.3201,Tata
2010-11-23,10.3248,Tata
2010-11-22,10.322,Tata
2010-11-19,10.3177,Tata
2010-11-18,10.3137,Tata
2010-11-16,10.3074,Tata
2010-11-15,10.3072,Tata
2010-11-12,10.3007,Tata
2010-11-11,10.3004,Tata
2010-11-10,10.2991,Tata
2010-11-09,10.3092,Tata
2010-11-08,10.3093,Tata
2010-11-04,10.3086,Tata
2010-11-03,10.3067,Tata
2010-11-02,10.3048,Tata
2010-11-01,10.2888,Tata
2010-10-29,10.2848,Tata
2010-10-28,10.2813,Tata
2010-10-27,10.2798,Tata
2010-10-26,10.275,Tata
2010-10-25,10.2782,Tata
2010-10-22,10.2748,Tata
2010-10-21,10.2779,Tata
2010-10-20,10.2716,Tata
2010-10-19,10.2784,Tata
2010-10-18,10.2805,Tata
2010-10-15,10.2819,Tata
2010-10-14,10.2885,Tata
2010-10-13,10.2885,Tata
2010-10-12,10.2959,Tata
2010-10-11,10.2962,Tata
2010-10-08,10.2901,Tata
2010-10-07,10.2922,Tata
2010-10-06,10.2921,Tata
2010-10-05,10.2873,Tata
2010-10-04,10.2849,Tata
2010-10-01,10.2841,Tata
2010-09-29,10.2886,Tata
2010-09-28,10.2892,Tata
2010-09-27,10.2859,Tata
2010-09-24,10.2781,Tata
2010-09-23,10.2666,Tata
2010-09-22,10.2574,Tata
2010-09-21,10.2509,Tata
2010-09-20,10.2446,Tata
2010-09-17,10.2361,Tata
2010-09-16,10.2374,Tata
2010-09-15,10.24,Tata
2010-09-14,10.2378,Tata
2010-09-13,10.2323,Tata
2010-09-09,10.2412,Tata
2010-09-08,10.2416,Tata
2010-09-07,10.2395,Tata
2010-09-06,10.2298,Tata
2010-09-03,10.2336,Tata
2010-09-02,10.2285,Tata
2010-09-01,10.2285,Tata
2010-08-31,10.2295,Tata
2010-08-30,10.2312,Tata
2010-08-27,10.2264,Tata
2010-08-26,10.2215,Tata
2010-08-25,10.2226,Tata
2010-08-24,10.2269,Tata
2010-08-23,10.2103,Tata
2010-08-20,10.2121,Tata
2010-08-18,10.2147,Tata
2010-08-17,10.225,Tata
2010-08-16,10.2394,Tata
2010-08-13,10.2343,Tata
2010-08-12,10.228,Tata
2010-08-11,10.2323,Tata
2010-08-10,10.2179,Tata
2010-08-09,10.2205,Tata
2010-08-06,10.2122,Tata
2010-08-05,10.2062,Tata
2010-08-04,10.2183,Tata
2010-08-03,10.2159,Tata
2010-08-02,10.2023,Tata
2010-07-30,10.23,Tata
2010-07-29,10.2408,Tata
2010-07-28,10.2479,Tata
2010-07-27,10.253,Tata
2010-07-26,10.2623,Tata
2010-07-23,10.2599,Tata
2010-07-22,10.2591,Tata
2010-07-21,10.2491,Tata
2010-07-20,10.2573,Tata
2010-07-19,10.264,Tata
2010-07-16,10.2529,Tata
2010-07-15,10.252,Tata
2010-07-14,10.2622,Tata
2010-07-13,10.2615,Tata
2010-07-12,10.2636,Tata
2010-07-09,10.2578,Tata
