Date,Price,Open,High,Low,Vol.,Change %
2024-04-02,"1,892.65","1,891.00","1,906.00","1,872.05",440.58K,0.23%
2024-04-03,"1,878.95","1,893.15","1,904.00","1,877.00",611.12K,-0.72%
2024-04-04,"1,890.85","1,900.50","1,925.00","1,882.00",791.18K,0.63%
2024-04-05,"1,901.95","1,890.85","1,937.75","1,875.00",724.44K,0.59%
2024-04-08,"1,919.10","1,948.05","1,974.95","1,904.40",893.40K,0.90%
2024-04-09,"1,916.20","1,930.40","1,945.00","1,908.95",294.09K,-0.15%
2024-04-10,"1,907.50","1,920.05","1,924.15","1,895.00",301.53K,-0.45%
2024-04-12,"1,884.05","1,907.90","1,925.00","1,880.00",393.68K,-1.23%
2024-04-15,"1,815.10","1,801.00","1,850.00","1,800.00",978.52K,-3.66%
2024-04-16,"1,811.65","1,803.00","1,838.10","1,802.20",495.01K,-0.19%
2024-04-18,"1,775.45","1,829.70","1,849.90","1,761.20",675.36K,-2.00%
2024-04-19,"1,770.05","1,761.20","1,785.00","1,733.00",665.96K,-0.30%
2024-04-22,"1,793.75","1,802.00","1,814.60","1,780.00",346.71K,1.34%
2024-04-23,"1,816.40","1,809.65","1,840.00","1,799.70",631.34K,1.26%
2024-04-24,"1,808.30","1,824.95","1,838.50","1,795.00",294.14K,-0.45%
2024-04-25,"1,812.65","1,818.00","1,819.65","1,792.35",405.97K,0.24%
2024-04-26,"1,806.65","1,820.00","1,823.30","1,797.05",288.47K,-0.33%
2024-04-29,"1,806.85","1,815.90","1,822.00","1,795.75",293.37K,0.01%
2024-04-30,"1,797.65","1,814.00","1,838.80","1,791.00",488.77K,-0.51%
2024-05-02,"1,786.85","1,798.00","1,805.00","1,759.20",517.70K,-0.60%
2024-05-03,"1,799.80","1,796.00","1,820.00","1,745.25",906.39K,0.72%
2024-05-06,"1,766.65","1,760.00","1,785.95","1,750.00",558.58K,-1.84%
2024-05-07,"1,726.00","1,759.00","1,790.00","1,711.00",456.46K,-2.30%
2024-05-08,"1,773.00","1,728.00","1,799.00","1,725.30",397.01K,2.72%
2024-05-09,"1,712.15","1,788.00","1,821.65","1,702.15",490.72K,-3.43%
2024-05-10,"1,714.75","1,730.05","1,758.00","1,700.05",2.25M,0.15%
2024-05-13,"1,715.15","1,710.10","1,735.00","1,660.00",3.45M,0.02%
2024-05-14,"1,788.80","1,719.00","1,800.00","1,685.00",3.66M,4.29%
2024-05-15,"1,839.15","1,790.00","1,845.00","1,782.65",8.28M,2.81%
2024-05-16,"1,844.40","1,848.40","1,859.80","1,807.00",3.67M,0.29%
2024-05-17,"1,833.00","1,830.05","1,840.00","1,820.00",3.25M,-0.62%
2024-05-18,"1,834.00","1,834.00","1,834.00","1,834.00",,0.05%
2024-05-21,"1,859.35","1,825.00","1,919.00","1,810.00",1.27M,1.38%
2024-05-22,"1,866.45","1,879.00","1,898.00","1,860.00",578.31K,0.38%
2024-05-23,"1,888.80","1,870.00","1,909.00","1,845.55",3.89M,1.20%
2024-05-24,"1,926.65","1,898.80","1,949.00","1,889.05",2.93M,2.00%
2024-05-27,"1,929.50","1,943.70","1,958.80","1,891.00",4.35M,0.15%
2024-05-28,"1,893.65","1,935.00","1,935.00","1,865.15",1.85M,-1.86%
2024-05-29,"1,879.60","1,872.00","1,908.00","1,865.35",626.18K,-0.74%
2024-05-30,"1,874.90","1,874.00","1,894.30","1,840.10",668.45K,-0.25%
2024-05-31,"1,908.35","1,874.00","1,993.90","1,870.00",4.49M,1.78%
2024-06-03,"2,038.00","2,125.00","2,174.10","1,950.10",7.24M,6.79%
2024-06-04,"1,646.00","2,029.90","2,029.90","1,630.40",8.29M,-19.23%
2024-06-05,"1,828.85","1,704.00","1,849.30","1,545.15",5.25M,11.11%
2024-06-06,"1,865.20","1,875.00","1,919.00","1,845.00",1.91M,1.99%
2024-06-07,"1,864.25","1,845.00","1,888.95","1,812.80",1.69M,-0.05%
2024-06-10,"1,880.35","1,929.00","1,935.00","1,859.80",1.24M,0.86%
2024-06-11,"1,855.70","1,898.00","1,898.00","1,840.00",666.37K,-1.31%
2024-06-12,"1,827.35","1,859.90","1,868.60","1,818.65",596.60K,-1.53%
2024-06-13,"1,797.55","1,839.15","1,853.85","1,792.05",836.37K,-1.63%
2024-06-14,"1,806.30","1,799.00","1,825.00","1,787.05",1.15M,0.49%
2024-06-18,"1,814.00","1,825.00","1,840.30","1,808.00",633.55K,0.43%
2024-06-19,"1,789.65","1,820.00","1,821.65","1,775.00",971.69K,-1.34%
2024-06-20,"1,806.40","1,807.75","1,816.40","1,785.50",724.08K,0.94%
2024-06-21,"1,780.45","1,810.00","1,814.30","1,775.25",753.91K,-1.44%
2024-06-24,"1,812.35","1,783.80","1,830.00","1,771.00",674.74K,1.79%
2024-06-25,"1,797.10","1,812.00","1,819.70","1,786.00",441.04K,-0.84%
2024-06-26,"1,774.30","1,804.70","1,809.85","1,765.00",433.14K,-1.27%
2024-06-27,"1,808.45","1,779.90","1,817.95","1,755.05",569.49K,1.92%
2024-06-28,"1,788.80","1,809.30","1,815.00","1,777.50",485.41K,-1.09%
2024-07-01,"1,776.85","1,790.00","1,797.00","1,772.10",276.67K,-0.67%
2024-07-02,"1,774.15","1,780.15","1,818.80","1,769.10",683.05K,-0.15%
2024-07-03,"1,775.05","1,775.00","1,786.40","1,762.05",549.83K,0.05%
2024-07-04,"1,766.80","1,780.00","1,780.00","1,764.00",344.26K,-0.46%
2024-07-05,"1,754.30","1,765.20","1,775.00","1,751.25",398.93K,-0.71%
2024-07-08,"1,756.45","1,759.95","1,765.45","1,729.00",490.89K,0.12%
2024-07-09,"1,756.30","1,761.00","1,815.00","1,748.30",674.01K,-0.01%
2024-07-10,"1,755.65","1,766.70","1,770.60","1,732.15",438.96K,-0.04%
2024-07-11,"1,747.05","1,756.00","1,763.40","1,740.00",351.50K,-0.49%
2024-07-12,"1,735.25","1,752.95","1,756.75","1,729.00",365.49K,-0.68%
2024-07-15,"1,741.10","1,736.00","1,749.80","1,726.00",293.61K,0.34%
2024-07-16,"1,759.95","1,757.95","1,820.00","1,750.50",1.23M,1.08%
2024-07-18,"1,747.55","1,770.00","1,780.95","1,725.00",784.73K,-0.70%
2024-07-19,"1,723.30","1,750.00","1,751.90","1,712.60",397.35K,-1.39%
2024-07-22,"1,715.25","1,723.95","1,735.65","1,700.20",309.25K,-0.47%
2024-07-23,"1,720.30","1,750.00","1,792.00","1,680.00",2.18M,0.29%
2024-07-24,"1,716.00","1,748.00","1,748.00","1,711.30",535.20K,-0.25%
2024-07-25,"1,820.50","1,710.00","1,849.95","1,701.00",3.00M,6.09%
2024-07-26,"1,803.70","1,887.80","1,903.65","1,788.00",2.84M,-0.92%
2024-07-29,"1,836.25","1,824.85","1,855.00","1,800.10",8.95M,1.80%
2024-07-30,"1,832.40","1,845.00","1,876.45","1,824.00",8.90M,-0.21%
2024-07-31,"1,847.20","1,844.00","1,866.00","1,811.25",9.92M,0.81%
2024-08-01,"1,901.95","1,850.00","1,920.00","1,843.35",11.73M,2.96%
2024-08-02,"1,881.40","1,868.95","1,914.80","1,861.15",1.83M,-1.08%
2024-08-05,"1,768.75","1,810.00","1,854.50","1,760.00",1.76M,-5.99%
2024-08-06,"1,749.60","1,800.00","1,823.00","1,742.30",1.13M,-1.08%
